VCCS Course Number,VCCS Course Title,VCCS Credits,VT Course Number,VT Course Title,VT Credits,Comments

MKT 209	SPORTS, ENTERTAINMENT, AND RECREATION MARKETING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 215	SALES AND MARKETING MANAGEMENT	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 216	RETAIL ORGANIZATION AND MANAGEMENT	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 220	PRINCIPLES OF ADVERTISING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 227	MERCHANDISE BUYING AND CONTROL	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 228	PROMOTION	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 229	MARKETING RESEARCH	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 260	CUSTOMER SERVICE MANAGEMENT	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 270	MARKETING MANAGEMENT	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 271	CONSUMER BEHAVIOR	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 275	INTERNATIONAL MARKETING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 281	PRINCIPLES OF INTERNET MARKETING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 282	PRINCIPLES OF E-COMMERCE	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 284	SOCIAL MEDIA MARKETING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MSC 101	THE FOUNDATIONS OF THE U.S. AIR FORCE	1	AS 1115	INTRO TO THE AIR FORCE	1	
MSC 102	THE FOUNDATIONS OF THE U.S. AIR FORCE	1	AS 1116	INTRO TO THE AIR FORCE	1	
MSC 111	INTRODUCTION TO ARMY ROTC	1-2	MS 1XXX OR MS 1005	MILITARY SCIENCE ELECTIVE OR MILITARY SCIENCE I	1-2	2 CREDIT COURSE REQUIRED FOR MS 1005.
MSC 112	INTRODUCTION TO LEADERSHIP	1-2	MS 1XXX OR MS 1006	MILITARY SCIENCE ELECTIVE OR MILITARY SCIENCE I	1-2	2 CREDIT COURSE REQUIRED FOR MS 1006.
MSC 125	SEA POWER AND MARITIME AFFAIRS	3	MN 2104	SEAPOWER AND MARITIME AFFAIRS	3	
MSC 130	INTRODUCTION TO NAVAL SCIENCE	3	MN 1004	INTRODUCTION TO NAVAL SCIENCE	3	
MSC 132	NAVAL SCIENCE LAB I	1	MN 1XXX	MILITARY NAVY ELECTIVE	1	
MSC 201	THE EVOLUTION OF AIR AND SPACE POWER	1	AS 2115	TEAM AND LEADERSHIP FUNDAMENTALS	1	
MSC 202	THE EVOLUTION OF AIR AND SPACE POWER	1	AS 2116	TEAM AND LEADERSHIP FUNDAMENTALS	1	
MSC 211	LEADERSHIP SKILLS	1-2	MS 2XXX	MILITARY SCIENCE ELECTIVE	1-2	
MSC 212	FOUNDATIONS OF THE MILITARY PROFESSION	1-2	MS 2XXX	MILITARY SCIENCE ELECTIVE	1-2	
MSC 230	NAVAL SHIP SYSTEMS I: NAVAL ENGINEERING	3	MN 1104	NAVAL SHIPS SYSTEMS I: ENGINEERING	3	
MSC 231	NAVAL SHIP SYSTEMS II: WEAPONS	3	MN 2004	NAVAL SHIPS SYSTEMS II: WEAPONS	3	
MTH 111	BASIC TECHNICAL MATHEMATICS	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 130	FUNDAMENTALS OF REASONING	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 131	TECHNICAL MATHEMATICS	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 132	BUSINESS MATHEMATICS	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 133	MATH FOR HEALTH PROFESSIONS	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 154	QUANTITATIVE REASONING	3	MATH 1XX5F	MATH ELECTIVE	3	APPLIES TO GENERAL EDUCATION PATHWAY 5F
MTH 155	STATISTICAL REASONING	3	STAT 2004	INTRODUCTORY STATISTICS	3	
MTH 156	ELEMENTARY GEOMETRY	3	MATH 1624	GEOMETRY FOR TEACHERS	3	
MTH 161	PRECALCULUS I	3	VT TRIG	NEEDS TRIG MODULE	3	MTH 161 + VT TRIGONOMETRY MODULE = MATH 1014 (3).
MTH 161+162	PRECALCULUS I + PRECALCULUS II	3 + 3	MATH 1014 + 1XXP	PRECALC W TRANSCENDENTAL FUNCTIONS + ELECTIVE	3+3	
MTH 162	PRECALCULUS II	3	MATH 1XXX	MATH ELECTIVE	3	
MTH 165	FINITE MATH	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 167	PRECALCULUS WITH TRIGONOMETRY	5	MATH 1014+1XXP	PRECALC W TRANSCENDENTAL FUNCTIONS	3+2	
MTH 190	COORDINATED INTERNSHIP	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 193	STUDIES IN	1-5	MATH 1XXX	MATH ELECTIVE	1-5	MATH DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
MTH 195	TOPICS IN	1-5	MATH 1XXX	MATH ELECTIVE	1-5	MATH DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
MTH 196	ON-SITE TRAINING	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 197	COOPERATIVE EDUCATION	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 198	SEMINAR AND PROJECT	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 199	SUPERVISED STUDY	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 245	STATISTICS I	3	STAT 3005	STATISTICAL METHODS	3	
MTH 246	STATISTICS II	3	STAT 3006	STATISTICAL METHODS	3	
MTH 261	APPLIED CALCULUS I	3	MATH 1025	ELEMENTARY CALCULUS	3	
MTH 261 + 262	APPLIED CALC I & II	3+3	MATH 1025+1026 OR MATH 1524+1XXP	ELEMENTARY CALCULUS or BUSINESS CALCULUS	3+3 OR 4+2	MATH 1524 AWARDED TO STUDENTS IN PAMPLIN OR IN THE BUSINESS OPTION OF FST.
MTH 262	APPLIED CALCULUS II	3	MATH 1026	ELEMENTARY CALCULUS	3	
MTH 263	CALCULUS I	4	MATH 1225	CALCULUS OF A SINGLE VARIABLE	4	
MTH 264	CALCULUS II	4	MATH 1226	CALC OF SINGLE VARIABLE	4	
MTH 265	CALCULUS III	4	MATH 2204 + 1XXX	INTRO TO MULTIVARIABLE CALCULUS + MATH ELECTIVE	3+1	
MTH 266	LINEAR ALGEBRA	3	MATH 2114	INTRO LINEAR ALGEBRA	3	
MTH 267	DIFFERENTIAL EQUATIONS	3	MATH 2214	INTRO DIFF EQUATIONS	3	
MTH 280	COLLEGE GEOMETRY	3	MATH 2XXX	MATH ELECTIVE	3	
MTH 281	INTRODUCTORY ABSTRACT ALGEBRA	3	MATH 2XXX	MATH ELECTIVE	3	
MTH 283	PROBABILITY & STATISTICS	3	STAT 3104	PROBABILITY AND DISTRIBUTIONS	3	
MTH 288	DISCRETE MATHEMATICS	3	MATH 2534	INTRO DISCRETE MATH	3	
MTH 289	DIFFERENTIAL EQUATIONS EXTENDED	3	MATH 2XXX	MATH ELECTIVE	3	
MTH 290	COORDINATED INTERNSHIP	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 293	STUDIES IN	1-5	MATH 2XXX	MATH ELECTIVE	1-5	MATH DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
MTH 295	TOPICS IN	1-5	MATH 2XXX	MATH ELECTIVE	1-5	MATH DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
MTH 296	ON-SITE TRAINING	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 297	COOPERATIVE EDUCATION	1-6	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTH 298	SEMINAR AND PROJECT	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MTH 299	SUPERVISED STUDY	1-5	VT XXXX	NO VIRGINIA TECH EQUIVALENT	0	
MTS	ALL MOTORSPORTS MGMT AND TECH COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MUS 101	FUNDAMENTALS OF MUSIC	3	MUS 1XXP	THEORY/FUNDAMENTALS	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 6A.
MUS 111	MUSIC THEORY I	4	MUS 2025 + MUS 1XXX	European-American Music Theory + Music Elective	3+1	
MUS 112	MUSIC THEORY II	4	MUS 2026 + MUS 1XXX	European-American Music Theory + Music Elective	3+1	
MUS 121	MUSIC IN SOCIETY	3	MUS 1114	LISTENING IN THE DIGITAL AGE	3	
MUS 125	AMERICAN MUSIC	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 129	MUSICAL WORKSHOP	1	TA 1XXX	THEATER ARTS ELECTIVE	1	
MUS 130	OVERVIEW OF THE RECORDING INDUSTRY	1	MUS 1XXX	MUSIC ELECTIVE	1	
MUS 131	CLASS VOICE I	2	MUS 2224 + 1XXX	CLASS APPLIED VOICE + ELECTIVE	1+1	
MUS 132	CLASS VOICE II	2	MUS 2224 + 1XXX	CLASS APPLIED VOICE + ELECTIVE	1+1	
MUS 133	RECORDING SYSTEMS SERVICES I	3	MUS 2055	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 135	JAZZ ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 1XXX	INSTRUMENTAL ENSEMBLE MUSIC	1-2	MUS 3314 MAY BE REPEATED FOR MAXIMUM OF 8 CREDIT HOURS
MUS 136	APPLIED MUSIC - VOICE	1-2	MUS 2514 OR MUS 2514 + 1XXX	INDIVIDUAL APPLIED VOICE	1-2	
MUS 137	CHORUS ENSEMBLE	1-2	MUS 3414 OR MUS 3414 + 1XXX	CHORAL ENSEMBLE MUSIC	1-2	
MUS 138	SMALL VOCAL ENSEMBLE	1-2	MUS 3414 OR MUS 3414 + 1XXX	CHORAL ENSEMBLE MUSIC	1-2	
MUS 139	SHAPE NOTE SINGING	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 140	INTRODUCTION TO RECORDING TECHNIQUES	3	MUS 2055	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 141	CLASS PIANO I	2	MUS 2214 + 1XXX	CLASS APPLIED PIANO + ELECTIVE	1+1	MUS 2214 MAY BE REPEATED FOR MAXIMUM OF 2 CREDIT HOURS
MUS 142	CLASS PIANO II	2	MUS 2214 + 1XXX	CLASS APPLIED PIANO + ELECTIVE	1+1	MUS 2214 MAY BE REPEATED FOR MAXIMUM OF 2 CREDIT HOURS
MUS 143	CHAMBER ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 1XXX	INSTRUMENTAL ENSEMBLE MUSIC + ELECTIVE	1-2	MUS 3314 MAY BE REPEATED FOR MAXIMUM OF 8 CREDIT HOURS
MUS 144	JAZZ CHAMBER ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 1XXX	INSTRUMENTAL ENSEMBLE MUSIC + ELECTIVE	1-2	MUS 3314 MAY BE REPEATED FOR MAXIMUM OF 8 CREDIT HOURS
MUS 145	APPLIED MUSIC - KEYBOARD	1-2	MUS 2524	INDIVIDUAL APPLIED KEYBOARD	1-2	
MUS 147	APPLIED MUSIC COMPOSITION	1-2	MUS 2734	INDIVIDUAL APPLIED COMPOSITION	1-2	
MUS 148	ORCHESTRA ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 1XXX	INSTRUMENTAL ENSEMBLE MUSIC + ELECTIVE	1-2	MUS 3314 MAY BE REPEATED FOR MAXIMUM OF 8 CREDIT HOURS
MUS 149	BAND ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 1XXX	INSTRUMENTAL ENSEMBLE MUSIC + ELECTIVE	1-2	MUS 3314 MAY BE REPEATED FOR MAXIMUM OF 8 CREDIT HOURS
MUS 150	OLD TIME STRING BAND	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 155	APPLIED MUSIC-WOODWINDS	1-2	MUS 2574	INDIVIDUAL APPLIED FLUTE	1-2	
MUS 157	SOUND STUDIO DESIGN	3	MUS 2055	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 158	RECORDING STUDIO ELECTRONICS: THEORY AND MAINTENANCE	3	MUS 2055	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 159	IMPROVISATIONAL TECHNIQUES	3	MUS 2815 + 1XXX	JAZZ IMPROVISATION + ELECTIVE	2+1	
MUS 161	CLASS STRINGS	2	MUS 2234 + 1XXX	CLASS APPLIED STRINGS	1+1	
MUS 163	GUITAR THEORY AND PRACTICE I	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 164	GUITAR THEORY AND PRACTICE II	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 165	APPLIED MUSIC-STRINGS	1-2	MUS 1XXX	MUSIC ELECTIVE	1-2	
MUS 167	BEGINNING APPALACHIAN DULCIMER	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 168	BEGINNING CLAWHAMMER BANJO	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 169	BEGINNING FIDDLE	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 170	BEGINNING RHYTHM GUITAR	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 171	BEGINNING MANDOLIN	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 172	BEGINNING UPRIGHT BASS	3	MUS 1XXX	MUSIC ELECTIVE	3	
MUS 175	APPLIED MUSIC-BRASS	1-2	MUS 1XXX	MUSIC ELECTIVE	1-2	
MUS 179	MUSIC COPYRIGHT LAW	1	MUS 1XXX	MUSIC ELECTIVE	1	
MUS 185	APPLIED MUSIC - PERCUSSION	1-2	MUS 2684	INDIVIDUAL APPLIED PERCUSSION	1-2	
MUS 211	ADVANCED MUSIC THEORY I	4	MUS 2025 + MUS 2XXX	EUROPEAN-AMERICAN MUSIC THEORY	3+1	
MUS 212	ADVANCED MUSIC THEORY II	4	MUS 2026 + MUS 2XXX	EUROPEAN-AMERICAN MUSIC THEORY	3+1	
MUS 213	COMPOSITION I	3	MUS 2XXX	MUSIC ELECTIVE	3	
MUS 213 + 214	COMPOSITION I + COMPOSITION II	3+3	MUS 2734 + MUS 2XXX	INDIVIDUAL APPLIED COMPOSITION + MUSIC ELECTIVE	3+3	BOTH VCCS COURSES ARE REQUIRED TO RECEIVE CREDIT FOR MUS 2734.
MUS 214	COMPOSITION II	3	MUS 2XXX	MUSIC ELECTIVE	3	
MUS 218	TRADITIONAL MUSIC AND MUSICIANS OF CENTRAL APPALACHIA	3	MUS 2124	TRADITIONS IN APPALACHIA	3	
MUS 221	HISTORY OF WESTERN MUSIC PRIOR TO 1750	3	MUS 2115	SURVEY OF WESTERN MUSIC	3	
MUS 222	HISTORY OF WESTERN MUSIC 1750 TO PRESENT	3	MUS 2116	SURVEY OF WESTERN MUSIC	3	
MUS 225	THE HISTORY OF JAZZ	3	MUS 3814	JAZZ HISTORY	3	
MUS 226	WORLD MUSIC	3	MUS 2XX6A	MUSIC ELECTIVE	3	APPLIES TO GENERAL EDUCATION PATHWAY 6A.
MUS 227	EDITING AND MIXDOWN TECHNIQUES	3	MUS 2055	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 231	ADVANCED CLASS VOICE I	2	MUS 2XXX	MUSIC ELECTIVE	2	
MUS 231 + 232	ADVANCED CLASS VOICE I + ADVANCED CLASS VOICE II	2+2	MUS 2514 + MUS 2XXX	INDIVIDUAL APPLIED VOICE	3+1	BOTH VCCS COURSES ARE REQUIRED TO RECEIVE CREDIT.
MUS 232	ADVANCED CLASS VOICE II	2	MUS 2XXX	MUSIC ELECTIVE	2	
MUS 235	ADVANCED RECORDING TECHNIQUES	3	MUS 2056	AUDIO TECHNOLOGY FOR MUSIC	3	
MUS 236	ADVANCED APPLIED MUSIC - VOICE	1-2	MUS 2514	INDIVIDUAL APPLIED VOICE	1-2	MUS 2514 IS A VARIABLE CREDIT COURSE.
MUS 237	CHORUS ENSEMBLE	1-2	MUS 3414 OR MUS 3414 + MUS 2XXX	CHORAL ENSEMBLE MUSIC OR CHORAL ENSEMBLE MUSIC + MUSIC ELECTIVE	1-2	
MUS 238	SMALL VOCAL ENSEMBLE	1-2	MUS 3414 OR MUS 3414 + MUS 2XXX	CHORAL ENSEMBLE MUSIC OR CHORAL ENSEMBLE MUSIC + MUSIC ELECTIVE	1-2	
MUS 239	ADVANCED JAZZ ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + MUS 2XXX	INSTRUMENTAL ENSEMBLE MUSIC OR INSTRUMENTAL ENSEMBLE MUSIC + MUSIC ELECTIVE	1-2	
MUS 241	ADVANCED CLASS PIANO I	2	MUS 3035 + 2XXX	ADVANCED CLASS PIANO + ELECTIVE	1+1	
MUS 242	ADVANCED CLASS PIANO II	2	MUS 3036 + 2XXX	ADVANCED CLASS PIANO + ELECTIVE	1+1	
MUS 243	ADVANCED APPLIED MUSIC COMPOSITION	1-2	MUS 2XXX OR MUS 2066	MUSIC COMPOSITION	1-2	TO RECIEVE MUS 2066, STUDENT MUST TAKE 2 CREDIT COURSE.
MUS 245	ADVANCED APPLIED MUSIC - KEYBOARD	1-2	MUS 2524	INDIVIDUAL APPLIED KEYBOARD	1-2	
MUS 248	ORCHESTRA	1-2	MUS 3314 OR 3314 + 2XXX	INSTRUMENTAL ENSEMBLE MUSIC and/or ELECTIVE	1-2	
MUS 249	BAND ENSEMBLE	1-2	MUS 3314 OR MUS 3314 + 2XXX	INSTRUMENTAL ENSEMBLE MUSIC and/or ELECTIVE	1-2	
MUS 255	ADVANCED APPLIED MUSIC-WOODWINDS	1-2	MUS 2XXX	MUSIC ELECTIVE	1-2	
MUS 259	ADVANCED IMPROVISATIONAL TECHNIQUES	3	MUS 2815 + MUS 2XXX	JAZZ IMPROVISATION	2+1	
MUS 265	ADVANCED APPLIED MUSIC - STRINGS	1-2	MUS 2XXX	MUSIC ELECTIVE	1-2	
MUS 275	ADVANCED APPLIED MUSIC - BRASS	1-2	MUS 2XXX	MUSIC ELECTIVE	1-2	
MUS 285	ADVANCED APPLIED MUSIC - PERCUSSION	1-2	MUS 2684	INDIVIDUAL APPLIED PERCUSSION	1-2	
MUS 288	RECORDING PROBLEMS SEMINAR	2	MUS 2XXX	MUSIC ELECTIVE	2	
NAS 125	METEOROLOGY	4	GEOG 2XXX	GEOG ELECTIVE	4	
NAS 130	ELEMENTS OF ASTRONOMY	4	PHYS 1056 + 1156	INTRODUCTION TO ASTRONOMY + LAB	3+1	
NAS 131	ASTRONOMY: SOLAR SYSTEM	4	PHYS 1055 + 1155	INTRODUCTION TO ASTRONOMY + LAB	3+1	
NAS 132	ASTRONOMY: STARS AND GALAXIES	4	PHYS 1056 + 1156	INTRODUCTION TO ASTRONOMY + LAB	3+1	
NAS 150	HUMAN BIOLOGY	3-4	BIOL 1XXX	BIOLOGY ELECTIVE	3-4	
NAS 160	FIELD ORNITHOLOGY	3	BIOL 1XXX	BIOLOGY ELECTIVE	3	BIOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
NAS 171	HUMAN ANATOMY AND PHYSIOLOGY I	4	BIOL 1XXX	BIOLOGY ELECTIVE	4	BIOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
NAS 177	UPPER EXTREMITY ANATOMY AND KINESIOLOGY	2	BIOL 1XXX	BIOLOGY ELECTIVE	2	
NAS 206	DESIGN AND APPLICATION OF SCIENTIFIC RESEARCH	3	BIOL 2XXX	BIOL ELECTIVE	3	
OMP	ALL OPHTHALMIC MEDICAL PERSONNEL COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
PBS 200	ETHICS IN THE PUBLIC SECTOR	3	UAP 2XXX	UAP ELECTIVE	3	
PBS 240	CONSTITUTIONAL LAW	3	PSCI 2XXX	POLITICAL SCIENCE ELECTIVE	3	
PED 100	PILATES	1-2	HNFE 1XPE	HNFE ACTIVITY ELECTIVE	1-2	
PED 101	FUNDAMENTALS OF PHYSICAL ACTIVITY I	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 111	WEIGHT TRAINING I	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 112	WEIGHT TRAINING II	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 116	LIFETIME FITNESS AND WELLNESS	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 120	YOGA II	1-2	HNFE 1XPE	HNFE ACTIVITY ELECTIVE	1-2	
PED 123	TENNIS I	1-2	HNFE 1XPE	HNFE ACTIVITY ELECTIVE	1-2	
PED 124	TENNIS II	1-2	HNFE 1XPE	HNFE ACTIVITY ELECTIVE	1-2	
PED 127	CYCLING	1-2	HNFE 1XPE	HNFE ACTIVITY ELECTIVE	1-2	
PED 128	HORSEBACK RIDING	1-2	APSC 1524 OR APSC 1524 + APSC 1XXX	BEGINNING EQUITATION OR BEGINNING EQUITATION + APSC ELECTIVE	1 OR 1+1	
PED 129	SELF-DEFENSE	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 133	GOLF I	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 148	SNOWBOARDING	1	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 150	SOCCER	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 154	VOLLEYBALL	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 157	SOCCER II	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 193	STUDIES IN	1-5	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 199	SUPERVISED STUDY	1-5	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 206	SPORTS APPRECIATION	2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 254	ADVANCED VOLLEYBALL	1-2	HNFE 1214	TOPICS IN LIFETIME ACTIVITIES	1	
PED 299	SUPERVISED STUDY	1-5	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	1-5	
PHI 100	INTRODUCTION TO PHILOSOPHY	3	PHIL 1204	KNOWLEDGE AND REALITY	3	
PHI 111	LOGIC	3	PHIL 1504	CRITICAL THINKING	3	
PHI 200	THE HISTORY OF WESTERN PHILOSOPHY	3	PHIL 2115	ANCIENT THROUGH MEDIEVAL PHILOSOPHY	3	
PHI 220	ETHICS AND SOCIETY	3	PHIL 1304	MORALITY AND JUSTICE	3	
PHI 227	BIO-MEDICAL ETHICS	3	PHIL 2XXX	PHILOSOPHY ELECTIVE	3	
PHI 260	STUDIES IN EASTERN THINKING	3	PHIL 2XXX	PHILOSOPHY ELECTIVE	3	
PHI 265	PHILOSOPHY OF RELIGION	3	PHIL 2XXX	PHILOSOPHY ELECTIVE	3	
PHT 100	INTRODUCTION TO PHOTOGRAPHY	3	ART 2664	INTRODUCTION TO PHOTOGRAPHY	3	
PHT 101	PHOTOGRAPHY I	3	ART 2664	INTRODUCTION TO PHOTOGRAPHY	3	
PHT 102	PHOTOGRAPHY II	3	ART 1XXX	ART ELECTIVE	3	
PHT 103	BLACK AND WHITE DARKROOM PHOTOGRAPHY I	3	ART 1XXX	ART ELECTIVE	3	
PHT 104	BLACK AND WHITE DARKROOM PHOTOGRAPHY II	3	ART 1XXX	ART ELECTIVE	3	
PHT 105	BASIC PHOTOGRAPHY	3-4	ART 1XXX	ART ELECTIVE	3-4	
PHT 106	VISUAL LITERACY: THE PHOTOGRAPHIC IMAGE	3	ART 1XXX	ART ELECTIVE	3	
PHT 107	NATURE PHOTOGRAPHY	3	ART 1XXX	ART ELECTIVE	3	
PHT 110	HISTORY OF PHOTOGRAPHY	3	ART 1XXX	ART ELECTIVE	3	
PHT 120	SCREENWRITING	3	ENGL 1XXX	ENGLISH ELECTIVE	3	CROSS LISTED WITH CST 120
PHT 130	VIDEO I	3	CINE 1XXX	CINE ELECTIVE	3	
PHT 131	VIDEO II	3	CINE 1XXX	CINE ELECTIVE	3	
PHT 135	ELECTRONIC DARKROOM	3	ART 1XXX	ART ELECTIVE	3	
PHT 150	FILM PRODUCTION I	3	CINE 1XXX	CINE ELECTIVE	3	
PHT 151	FILM PRODUCTION II	3	CINE 2064	INTRODUCTION TO CINEMA PRODUCTION	3	
PHT 164	INTRODUCTION TO DIGITAL PHOTOGRAPHY	3	ART 2664	INTRODUCTION TO PHOTOGRAPHY	3	
PHT 171	IMAGING AND CONCEPTS IN PHOTORAPHIC MEDIA ARTS	3	ART 1XXX	ART ELECTIVE	3	
PHT 201	ADVANCED PHOTOGRAPHY I	3	ART 1XXX	ART ELECTIVE	3	
PHT 202	ADVANCED PHOTOGRAPHY II	3	ART 1XXX	ART ELECTIVE	3	
PHT 211	COLOR PHOTOGRAPHY I	3	ART 1XXX	ART ELECTIVE	3	
PHT 221	STUDIO LIGHTING I	3	ART 2XXX	ART ELECTIVE	3	
PHT 222	STUDIO LIGHTING II	3	ART 2XXX	ART ELECTIVE	3	
PHT 226	COMMERCIAL PHOTOGRAPHY	3	ART 2XXX	ART ELECTIVE	3	
PHT 227	CAREERS IN PHOTOGRAPHY AND MEDIA	3	ART 2XXX	ART ELECTIVE	3	
PHT 228	PROFESSIONAL PRACTICES FOR PHOTOGRAPHERS	3	ART 2XXX	ART ELECTIVE	3	
PHT 247	ALTERNATIVE PHOTOGRAPHIC PROCESSES	3	ART 2XXX	ART ELECTIVE	3	
PHT 249	NIGHT AND LOW LIGHT PHOTOGRAPHY	3	ART 2XXX	ART ELECTIVE	3	
PHT 264	DIGITAL PHOTOGRAPHY II	3	ART 2XXX	ART ELECTIVE	3	
PHT 270	DIGITAL IMAGING I AND II	3	ART 2XXX	ART ELECTIVE	3	
PHT 271	DIGITAL IMAGING I AND II	3	ART 2XXX	ART ELECTIVE	3	
PHT 274	DIGITAL FILM EDITING AND POST PRODUCTION	3	CINE 2XXX	ART ELECTIVE	3	
PHT 295	TOPICS IN	1-5	ART 1XXX	ART ELECTIVE	1-5	
PHY 100	ELEMENTS OF PHYSICS	4	PHYS 1XXX4	PHYSICS ELECTIVE	4	APPLIES TO GENERAL EDUCATION PATHWAY 4.
PHY 131	APPLIED PHYSICS I	3	PHYS 2205	GEN PHYSICS	3	
PHY 141	ASTRONOMY: SOLAR SYSTEM	4	PHYS 1055 + 1155	INTRO ASTRONOMY + LAB	3+1	
PHY 142	ASTRONOMY: STARS AND GALAXIES	4	PHYS 1056 + 1156	INTRO ASTRONOMY + LAB	3+1	
PHY 150	ELEMENTS OF ASTRONOMY	4	PHYS 1055 + 1155	INTRO TO ASTRONOMY + LAB	4	
PHY 201	GENERAL COLLEGE PHYSICS I	4	PHYS 2205 + 2215	GEN PHYSICS + LAB	4	
PHY 202	GENERAL COLLEGE PHYSICS II	4	PHYS 2206 + 2216	GEN PHYSICS + LAB	4	
PHY 241	UNIVERSITY PHYSICS I	4	PHYS 2305	FOUNDATIONS OF PHYSICS	4	
PHY 242	UNIVERSITY PHYSICS II	4	PHYS 2306	FOUNDATIONS OF PHYSICS	4	
PHY 243	MODERN PHYSICS	3	PHYS 2XXX	PHYSICS ELECTIVE	3	
